日期	时间	磁场	温度
2018/6/6	3:15:43	-1.3845000	33.7
2018/6/6	3:15:48	-1.3848620	33.7
2018/6/6	3:15:53	-1.3848930	33.7
2018/6/6	3:15:58	-1.3849170	33.6
2018/6/6	3:16:03	-1.3847930	33.7
2018/6/6	3:16:08	-1.3847810	33.7
2018/6/6	3:16:13	-1.3845360	33.7
2018/6/6	3:16:18	-1.3849370	33.7
2018/6/6	3:16:23	-1.3848030	33.7
2018/6/6	3:16:28	-1.3849870	33.7
2018/6/6	3:16:33	-1.3848610	33.7
2018/6/6	3:16:38	-1.3847110	33.7
2018/6/6	3:16:43	-1.3845800	33.7
2018/6/6	3:16:48	-1.3848270	33.7
2018/6/6	3:16:53	-1.3848570	33.7
2018/6/6	3:16:58	-1.3849390	33.7
2018/6/6	3:17:03	-1.3848410	33.7
2018/6/6	3:17:08	-1.3848020	33.7
2018/6/6	3:17:13	-1.3845250	33.6
2018/6/6	3:17:18	-1.3849120	33.7
2018/6/6	3:17:23	-1.3848920	33.7
2018/6/6	3:17:28	-1.3848760	33.7
2018/6/6	3:17:33	-1.3848490	33.7
2018/6/6	3:17:38	-1.3848450	33.7
2018/6/6	3:17:43	-1.3848490	33.7
2018/6/6	3:17:48	-1.3847390	33.7
2018/6/6	3:17:53	-1.3843980	33.7
2018/6/6	3:17:58	-1.3848640	33.7
2018/6/6	3:18:03	-1.3848610	33.7
2018/6/6	3:18:08	-1.3850480	33.7
2018/6/6	3:18:13	-1.3848920	33.7
2018/6/6	3:18:18	-1.3848450	33.7
2018/6/6	3:18:23	-1.3844620	33.7
2018/6/6	3:18:28	-1.3848510	33.7
2018/6/6	3:18:33	-1.3848630	33.7
2018/6/6	3:18:38	-1.3850790	33.6
2018/6/6	3:18:43	-1.3848210	33.7
2018/6/6	3:18:48	-1.3848000	33.7
2018/6/6	3:18:53	-1.3848110	33.7
2018/6/6	3:18:58	-1.3848440	33.7
2018/6/6	3:19:03	-1.3848290	33.7
2018/6/6	3:19:08	-1.3847160	33.7
2018/6/6	3:19:13	-1.3848800	33.7
2018/6/6	3:19:18	-1.3850670	33.7
2018/6/6	3:19:23	-1.3848350	33.7
2018/6/6	3:19:28	-1.3848170	33.7
2018/6/6	3:19:33	-1.3847910	33.7
2018/6/6	3:19:38	-1.3846780	33.7
2018/6/6	3:19:43	-1.3849080	33.7
2018/6/6	3:19:48	-1.3850210	33.7
2018/6/6	3:19:53	-1.3849160	33.7
2018/6/6	3:19:58	-1.3847740	33.7
2018/6/6	3:20:03	-1.3847720	33.7
2018/6/6	3:20:08	-1.3846520	33.7
2018/6/6	3:20:13	-1.3849020	33.7
2018/6/6	3:20:18	-1.3850320	33.7
2018/6/6	3:20:23	-1.3849630	33.7
2018/6/6	3:20:28	-1.3847200	33.7
2018/6/6	3:20:33	-1.3847400	33.7
2018/6/6	3:20:38	-1.3847200	33.7
2018/6/6	3:20:43	-1.3848700	33.7
2018/6/6	3:20:48	-1.3850330	33.7
2018/6/6	3:20:53	-1.3848630	33.7
2018/6/6	3:20:58	-1.3847700	33.7
2018/6/6	3:21:03	-1.3847730	33.7
2018/6/6	3:21:08	-1.3846560	33.7
2018/6/6	3:21:13	-1.3849120	33.7
2018/6/6	3:21:18	-1.3849660	33.7
2018/6/6	3:21:23	-1.3849880	33.7
2018/6/6	3:21:28	-1.3847320	33.7
2018/6/6	3:21:33	-1.3847880	33.8
2018/6/6	3:21:38	-1.3846660	33.7
2018/6/6	3:21:43	-1.3849020	33.7
2018/6/6	3:21:48	-1.3850210	33.8
2018/6/6	3:21:53	-1.3849180	33.8
2018/6/6	3:21:58	-1.3848710	33.7
2018/6/6	3:22:03	-1.3848020	33.7
2018/6/6	3:22:08	-1.3846780	33.7
2018/6/6	3:22:13	-1.3849140	33.7
2018/6/6	3:22:18	-1.3851390	33.7
2018/6/6	3:22:23	-1.3849380	33.8
2018/6/6	3:22:28	-1.3848080	33.8
2018/6/6	3:22:33	-1.3846750	33.7
2018/6/6	3:22:38	-1.3846650	33.7
2018/6/6	3:22:43	-1.3848470	33.7
2018/6/6	3:22:48	-1.3849670	33.7
2018/6/6	3:22:53	-1.3848880	33.7
2018/6/6	3:22:58	-1.3848370	33.7
2018/6/6	3:23:03	-1.3847870	33.7
2018/6/6	3:23:08	-1.3847630	33.7
2018/6/6	3:23:13	-1.3848280	33.7
2018/6/6	3:23:18	-1.3851030	33.8
2018/6/6	3:23:23	-1.3849330	33.8
2018/6/6	3:23:28	-1.3848710	33.8
2018/6/6	3:23:33	-1.3847390	33.7
2018/6/6	3:23:38	-1.3847040	33.7
2018/6/6	3:23:43	-1.3849230	33.7
2018/6/6	3:23:48	-1.3850320	33.7
2018/6/6	3:23:53	-1.3848620	33.7
2018/6/6	3:23:58	-1.3847400	33.8
2018/6/6	3:24:03	-1.3847400	33.7
2018/6/6	3:24:08	-1.3847580	33.8
2018/6/6	3:24:13	-1.3848200	33.7
2018/6/6	3:24:18	-1.3850380	33.7
2018/6/6	3:24:23	-1.3849450	33.7
2018/6/6	3:24:28	-1.3848170	33.7
2018/6/6	3:24:33	-1.3847710	33.7
2018/6/6	3:24:38	-1.3846630	33.7
2018/6/6	3:24:43	-1.3848890	33.7
2018/6/6	3:24:48	-1.3851450	33.7
2018/6/6	3:24:53	-1.3848680	33.7
2018/6/6	3:24:58	-1.3848070	33.7
2018/6/6	3:25:03	-1.3847710	33.8
2018/6/6	3:25:08	-1.3846720	33.8
2018/6/6	3:25:13	-1.3848470	33.8
2018/6/6	3:25:18	-1.3851270	33.7
2018/6/6	3:25:23	-1.3849220	33.7
2018/6/6	3:25:28	-1.3848610	33.7
2018/6/6	3:25:33	-1.3847540	33.8
2018/6/6	3:25:38	-1.3847450	33.8
2018/6/6	3:25:43	-1.3848900	33.8
2018/6/6	3:25:48	-1.3850230	33.8
2018/6/6	3:25:53	-1.3849220	33.8
2018/6/6	3:25:58	-1.3848390	33.8
2018/6/6	3:26:03	-1.3848200	33.8
2018/6/6	3:26:08	-1.3846790	33.8
2018/6/6	3:26:13	-1.3849420	33.8
2018/6/6	3:26:18	-1.3850260	33.7
2018/6/6	3:26:23	-1.3849330	33.8
2018/6/6	3:26:28	-1.3848170	33.8
2018/6/6	3:26:33	-1.3847850	33.8
2018/6/6	3:26:38	-1.3846510	33.8
2018/6/6	3:26:43	-1.3848780	33.7
2018/6/6	3:26:48	-1.3849810	33.7
2018/6/6	3:26:53	-1.3849730	33.8
2018/6/6	3:26:58	-1.3849040	33.7
2018/6/6	3:27:03	-1.3848710	33.8
2018/6/6	3:27:08	-1.3846200	33.8
2018/6/6	3:27:13	-1.3849650	33.8
2018/6/6	3:27:18	-1.3851390	33.8
2018/6/6	3:27:23	-1.3849270	33.8
2018/6/6	3:27:28	-1.3849110	33.8
2018/6/6	3:27:33	-1.3847620	33.7
2018/6/6	3:27:38	-1.3846340	33.7
2018/6/6	3:27:43	-1.3849070	33.8
2018/6/6	3:27:48	-1.3851170	33.8
2018/6/6	3:27:53	-1.3849000	33.8
2018/6/6	3:27:58	-1.3848350	33.8
2018/6/6	3:28:03	-1.3848030	33.7
2018/6/6	3:28:08	-1.3846580	33.8
2018/6/6	3:28:13	-1.3848150	33.8
2018/6/6	3:28:18	-1.3850850	33.8
2018/6/6	3:28:23	-1.3849280	33.8
2018/6/6	3:28:28	-1.3849250	33.8
2018/6/6	3:28:33	-1.3847530	33.7
2018/6/6	3:28:38	-1.3847400	33.8
2018/6/6	3:28:43	-1.3849040	33.8
2018/6/6	3:28:48	-1.3850910	33.7
2018/6/6	3:28:53	-1.3849500	33.7
2018/6/6	3:28:58	-1.3847850	33.7
2018/6/6	3:29:03	-1.3847990	33.8
2018/6/6	3:29:08	-1.3846820	33.8
2018/6/6	3:29:13	-1.3849330	33.7
2018/6/6	3:29:18	-1.3851870	33.8
2018/6/6	3:29:23	-1.3849120	33.8
2018/6/6	3:29:28	-1.3848300	33.8
2018/6/6	3:29:33	-1.3848090	33.8
2018/6/6	3:29:38	-1.3846560	33.7
2018/6/6	3:29:43	-1.3848190	33.8
2018/6/6	3:29:48	-1.3850750	33.8
2018/6/6	3:29:53	-1.3849450	33.7
2018/6/6	3:29:58	-1.3848080	33.8
2018/6/6	3:30:03	-1.3848110	33.8
2018/6/6	3:30:08	-1.3847160	33.8
2018/6/6	3:30:13	-1.3848490	33.8
2018/6/6	3:30:18	-1.3849870	33.8
2018/6/6	3:30:23	-1.3849510	33.8
2018/6/6	3:30:28	-1.3848040	33.8
2018/6/6	3:30:33	-1.3847910	33.8
2018/6/6	3:30:38	-1.3846630	33.7
2018/6/6	3:30:43	-1.3849140	33.7
2018/6/6	3:30:48	-1.3851750	33.7
2018/6/6	3:30:53	-1.3849560	33.7
2018/6/6	3:30:58	-1.3848070	33.7
2018/6/6	3:31:03	-1.3848180	33.7
2018/6/6	3:31:08	-1.3845820	33.7
2018/6/6	3:31:13	-1.3848520	33.8
2018/6/6	3:31:18	-1.3849850	33.8
2018/6/6	3:31:23	-1.3848980	33.8
2018/6/6	3:31:28	-1.3848290	33.8
2018/6/6	3:31:33	-1.3847750	33.8
2018/6/6	3:31:38	-1.3847630	33.8
2018/6/6	3:31:43	-1.3848410	33.8
2018/6/6	3:31:48	-1.3849730	33.8
2018/6/6	3:31:53	-1.3849070	33.8
2018/6/6	3:31:58	-1.3848890	33.8
2018/6/6	3:32:03	-1.3847490	33.7
2018/6/6	3:32:08	-1.3846410	33.8
2018/6/6	3:32:13	-1.3848590	33.8
2018/6/6	3:32:18	-1.3851030	33.8
2018/6/6	3:32:23	-1.3848700	33.8
2018/6/6	3:32:28	-1.3847360	33.7
2018/6/6	3:32:33	-1.3847670	33.7
2018/6/6	3:32:38	-1.3846420	33.8
2018/6/6	3:32:43	-1.3848800	33.7
2018/6/6	3:32:48	-1.3850630	33.8
2018/6/6	3:32:53	-1.3849360	33.8
2018/6/6	3:32:58	-1.3847860	33.8
2018/6/6	3:33:03	-1.3847520	33.8
2018/6/6	3:33:08	-1.3847330	33.9
2018/6/6	3:33:13	-1.3848820	33.8
2018/6/6	3:33:18	-1.3850090	33.8
2018/6/6	3:33:23	-1.3849320	33.8
2018/6/6	3:33:28	-1.3847930	33.8
2018/6/6	3:33:33	-1.3847800	33.8
2018/6/6	3:33:38	-1.3847110	33.8
2018/6/6	3:33:43	-1.3848130	33.7
2018/6/6	3:33:48	-1.3851210	33.8
2018/6/6	3:33:53	-1.3848760	33.8
2018/6/6	3:33:58	-1.3847610	33.8
2018/6/6	3:34:03	-1.3847410	33.8
2018/6/6	3:34:08	-1.3846130	33.8
2018/6/6	3:34:13	-1.3848910	33.8
2018/6/6	3:34:18	-1.3850080	33.8
2018/6/6	3:34:23	-1.3850030	33.8
2018/6/6	3:34:28	-1.3847430	33.8
2018/6/6	3:34:33	-1.3848000	33.8
2018/6/6	3:34:38	-1.3846640	33.8
2018/6/6	3:34:43	-1.3849210	33.8
2018/6/6	3:34:48	-1.3850090	33.7
2018/6/6	3:34:53	-1.3849410	33.8
2018/6/6	3:34:58	-1.3848040	33.7
2018/6/6	3:35:03	-1.3848270	33.8
2018/6/6	3:35:08	-1.3847030	33.8
2018/6/6	3:35:13	-1.3849300	33.8
2018/6/6	3:35:18	-1.3850030	33.8
2018/6/6	3:35:23	-1.3848900	33.8
2018/6/6	3:35:28	-1.3847920	33.8
2018/6/6	3:35:33	-1.3847640	33.8
2018/6/6	3:35:38	-1.3847390	33.8
2018/6/6	3:35:43	-1.3848930	33.8
2018/6/6	3:35:48	-1.3849910	33.8
2018/6/6	3:35:53	-1.3849480	33.8
2018/6/6	3:35:58	-1.3848170	33.8
2018/6/6	3:36:03	-1.3847560	33.8
2018/6/6	3:36:08	-1.3846160	33.8
2018/6/6	3:36:13	-1.3848660	33.8
2018/6/6	3:36:18	-1.3849910	33.8
2018/6/6	3:36:23	-1.3848980	33.8
2018/6/6	3:36:28	-1.3848060	33.8
2018/6/6	3:36:33	-1.3847860	33.8
2018/6/6	3:36:38	-1.3846270	33.8
2018/6/6	3:36:43	-1.3848820	33.8
2018/6/6	3:36:48	-1.3850390	33.9
2018/6/6	3:36:53	-1.3849460	33.8
2018/6/6	3:36:58	-1.3847730	33.8
2018/6/6	3:37:03	-1.3847860	33.8
2018/6/6	3:37:08	-1.3846710	33.8
2018/6/6	3:37:13	-1.3849150	33.8
2018/6/6	3:37:18	-1.3850610	33.8
2018/6/6	3:37:23	-1.3849600	33.8
2018/6/6	3:37:28	-1.3848340	33.8
2018/6/6	3:37:33	-1.3847310	33.8
2018/6/6	3:37:38	-1.3847210	33.8
2018/6/6	3:37:43	-1.3848910	33.7
2018/6/6	3:37:48	-1.3850090	33.8
2018/6/6	3:37:53	-1.3849650	33.8
2018/6/6	3:37:58	-1.3847080	33.8
2018/6/6	3:38:03	-1.3847440	33.8
2018/6/6	3:38:08	-1.3847210	33.8
2018/6/6	3:38:13	-1.3848980	33.8
2018/6/6	3:38:18	-1.3850910	33.8
2018/6/6	3:38:23	-1.3849170	33.8
2018/6/6	3:38:28	-1.3848170	33.8
2018/6/6	3:38:33	-1.3847900	33.8
2018/6/6	3:38:38	-1.3846570	33.8
2018/6/6	3:38:43	-1.3849170	33.8
2018/6/6	3:38:48	-1.3849910	33.8
2018/6/6	3:38:53	-1.3849590	33.8
2018/6/6	3:38:58	-1.3848290	33.8
2018/6/6	3:39:03	-1.3847400	33.8
2018/6/6	3:39:08	-1.3846270	33.8
2018/6/6	3:39:13	-1.3848770	33.8
2018/6/6	3:39:18	-1.3850390	33.8
2018/6/6	3:39:23	-1.3848380	33.8
2018/6/6	3:39:28	-1.3848330	33.8
2018/6/6	3:39:33	-1.3848020	33.8
2018/6/6	3:39:38	-1.3846860	33.8
2018/6/6	3:39:43	-1.3848470	33.8
2018/6/6	3:39:48	-1.3851090	33.8
2018/6/6	3:39:53	-1.3849160	33.8
2018/6/6	3:39:58	-1.3847590	33.8
2018/6/6	3:40:03	-1.3847650	33.8
2018/6/6	3:40:08	-1.3846700	33.8
2018/6/6	3:40:13	-1.3849140	33.8
2018/6/6	3:40:18	-1.3851450	33.8
2018/6/6	3:40:23	-1.3849700	33.8
2018/6/6	3:40:28	-1.3848460	33.8
2018/6/6	3:40:33	-1.3847130	33.8
2018/6/6	3:40:38	-1.3846260	33.8
2018/6/6	3:40:43	-1.3849500	33.8
2018/6/6	3:40:48	-1.3850970	33.8
2018/6/6	3:40:53	-1.3849270	33.8
2018/6/6	3:40:58	-1.3847900	33.8
2018/6/6	3:41:03	-1.3847920	33.8
2018/6/6	3:41:08	-1.3846760	33.8
2018/6/6	3:41:13	-1.3849280	33.8
2018/6/6	3:41:18	-1.3850270	33.8
2018/6/6	3:41:23	-1.3849230	33.8
2018/6/6	3:41:28	-1.3848780	33.8
2018/6/6	3:41:33	-1.3847390	33.8
2018/6/6	3:41:38	-1.3846040	33.8
2018/6/6	3:41:43	-1.3848520	33.8
2018/6/6	3:41:48	-1.3850970	33.8
2018/6/6	3:41:53	-1.3848700	33.8
2018/6/6	3:41:58	-1.3848260	33.8
2018/6/6	3:42:03	-1.3847800	33.8
2018/6/6	3:42:08	-1.3846660	33.8
2018/6/6	3:42:13	-1.3848420	33.8
2018/6/6	3:42:18	-1.3851290	33.8
2018/6/6	3:42:23	-1.3850050	33.9
2018/6/6	3:42:28	-1.3847370	33.8
2018/6/6	3:42:33	-1.3847820	33.8
2018/6/6	3:42:38	-1.3846630	33.8
2018/6/6	3:42:43	-1.3848850	33.8
2018/6/6	3:42:48	-1.3850570	33.8
2018/6/6	3:42:53	-1.3848780	33.8
2018/6/6	3:42:58	-1.3848490	33.8
2018/6/6	3:43:03	-1.3847180	33.8
2018/6/6	3:43:08	-1.3846980	33.8
2018/6/6	3:43:13	-1.3848730	33.8
2018/6/6	3:43:18	-1.3850790	33.8
2018/6/6	3:43:23	-1.3848840	33.8
2018/6/6	3:43:28	-1.3848270	33.8
2018/6/6	3:43:33	-1.3847110	33.8
2018/6/6	3:43:38	-1.3846300	33.8
2018/6/6	3:43:43	-1.3849020	33.8
2018/6/6	3:43:48	-1.3850440	33.8
2018/6/6	3:43:53	-1.3849170	33.8
2018/6/6	3:43:58	-1.3847980	33.8
2018/6/6	3:44:03	-1.3846640	33.8
2018/6/6	3:44:08	-1.3846420	33.8
2018/6/6	3:44:13	-1.3849190	33.9
2018/6/6	3:44:18	-1.3851290	33.9
2018/6/6	3:44:23	-1.3848630	33.9
2018/6/6	3:44:28	-1.3848290	33.9
2018/6/6	3:44:33	-1.3847880	33.9
2018/6/6	3:44:38	-1.3847700	33.9
2018/6/6	3:44:43	-1.3849150	33.8
2018/6/6	3:44:48	-1.3851390	33.8
2018/6/6	3:44:53	-1.3848710	33.8
2018/6/6	3:44:58	-1.3847720	33.8
2018/6/6	3:45:03	-1.3847780	33.8
2018/6/6	3:45:08	-1.3845780	33.8
2018/6/6	3:45:13	-1.3849490	33.9
2018/6/6	3:45:18	-1.3851450	33.8
2018/6/6	3:45:23	-1.3849870	33.8
2018/6/6	3:45:28	-1.3848610	33.8
2018/6/6	3:45:33	-1.3847330	33.8
2018/6/6	3:45:38	-1.3846920	33.8
2018/6/6	3:45:43	-1.3848600	33.8
2018/6/6	3:45:48	-1.3851270	33.8
2018/6/6	3:45:53	-1.3848870	33.8
2018/6/6	3:45:58	-1.3848330	33.8
2018/6/6	3:46:03	-1.3847870	33.9
2018/6/6	3:46:08	-1.3846520	33.9
2018/6/6	3:46:13	-1.3849300	33.9
2018/6/6	3:46:18	-1.3850580	33.9
2018/6/6	3:46:23	-1.3849290	33.9
2018/6/6	3:46:28	-1.3848050	33.9
2018/6/6	3:46:33	-1.3847800	33.8
2018/6/6	3:46:38	-1.3846480	33.8
2018/6/6	3:46:43	-1.3848040	33.8
2018/6/6	3:46:48	-1.3851270	33.8
2018/6/6	3:46:53	-1.3849020	33.8
2018/6/6	3:46:58	-1.3847470	33.8
2018/6/6	3:47:03	-1.3847620	33.8
2018/6/6	3:47:08	-1.3846480	33.8
2018/6/6	3:47:13	-1.3849000	33.8
2018/6/6	3:47:18	-1.3851030	33.8
2018/6/6	3:47:23	-1.3849200	33.9
2018/6/6	3:47:28	-1.3848370	33.9
2018/6/6	3:47:33	-1.3848240	33.9
2018/6/6	3:47:38	-1.3846890	33.9
2018/6/6	3:47:43	-1.3849220	33.9
2018/6/6	3:47:48	-1.3851030	33.8
2018/6/6	3:47:53	-1.3848630	33.8
2018/6/6	3:47:58	-1.3847410	33.8
2018/6/6	3:48:03	-1.3847500	33.8
2018/6/6	3:48:08	-1.3846330	33.8
2018/6/6	3:48:13	-1.3848850	33.8
2018/6/6	3:48:18	-1.3850020	33.8
2018/6/6	3:48:23	-1.3849540	33.9
2018/6/6	3:48:28	-1.3848360	33.8
2018/6/6	3:48:33	-1.3848060	33.9
2018/6/6	3:48:38	-1.3846630	33.8
2018/6/6	3:48:43	-1.3849250	33.8
2018/6/6	3:48:48	-1.3850210	33.9
2018/6/6	3:48:53	-1.3849290	33.9
2018/6/6	3:48:58	-1.3847890	33.9
2018/6/6	3:49:03	-1.3847960	33.9
2018/6/6	3:49:08	-1.3846640	33.9
2018/6/6	3:49:13	-1.3848910	33.8
2018/6/6	3:49:18	-1.3851220	33.9
2018/6/6	3:49:23	-1.3849270	33.8
2018/6/6	3:49:28	-1.3848250	33.9
2018/6/6	3:49:33	-1.3847450	33.9
2018/6/6	3:49:38	-1.3846190	33.8
2018/6/6	3:49:43	-1.3849510	33.9
2018/6/6	3:49:48	-1.3849960	33.9
2018/6/6	3:49:53	-1.3849180	33.8
2018/6/6	3:49:58	-1.3848850	33.9
2018/6/6	3:50:03	-1.3848290	33.9
2018/6/6	3:50:08	-1.3845900	33.9
2018/6/6	3:50:13	-1.3848340	33.9
2018/6/6	3:50:18	-1.3849700	33.9
2018/6/6	3:50:23	-1.3850080	33.9
2018/6/6	3:50:28	-1.3848460	33.9
2018/6/6	3:50:33	-1.3848190	33.9
2018/6/6	3:50:38	-1.3846970	33.9
2018/6/6	3:50:43	-1.3848510	33.9
2018/6/6	3:50:48	-1.3849800	33.9
2018/6/6	3:50:53	-1.3849000	33.9
2018/6/6	3:50:58	-1.3847990	33.9
2018/6/6	3:51:03	-1.3847700	33.8
2018/6/6	3:51:08	-1.3846790	33.9
2018/6/6	3:51:13	-1.3849040	33.9
2018/6/6	3:51:18	-1.3850740	33.9
2018/6/6	3:51:23	-1.3849770	33.9
2018/6/6	3:51:28	-1.3848330	33.9
2018/6/6	3:51:33	-1.3847120	33.9
2018/6/6	3:51:38	-1.3846130	33.9
2018/6/6	3:51:43	-1.3848510	33.9
2018/6/6	3:51:48	-1.3851160	33.9
2018/6/6	3:51:53	-1.3848520	33.9
2018/6/6	3:51:58	-1.3848110	33.9
2018/6/6	3:52:03	-1.3847910	33.9
2018/6/6	3:52:08	-1.3846670	33.9
2018/6/6	3:52:13	-1.3848380	33.9
2018/6/6	3:52:18	-1.3849680	33.9
2018/6/6	3:52:23	-1.3848820	33.9
2018/6/6	3:52:28	-1.3848620	33.9
2018/6/6	3:52:33	-1.3848220	33.9
2018/6/6	3:52:38	-1.3846900	33.9
2018/6/6	3:52:43	-1.3848400	33.9
2018/6/6	3:52:48	-1.3850560	33.9
2018/6/6	3:52:53	-1.3848950	33.9
2018/6/6	3:52:58	-1.3848470	33.9
2018/6/6	3:53:03	-1.3847480	33.9
2018/6/6	3:53:08	-1.3846290	33.9
2018/6/6	3:53:13	-1.3849200	33.9
2018/6/6	3:53:18	-1.3849910	33.8
2018/6/6	3:53:23	-1.3849260	33.9
2018/6/6	3:53:28	-1.3848300	33.9
2018/6/6	3:53:33	-1.3847840	33.9
2018/6/6	3:53:38	-1.3845620	33.9
2018/6/6	3:53:43	-1.3849180	33.9
2018/6/6	3:53:48	-1.3850260	33.9
2018/6/6	3:53:53	-1.3848680	33.9
2018/6/6	3:53:58	-1.3848160	33.9
2018/6/6	3:54:03	-1.3847870	33.9
2018/6/6	3:54:08	-1.3846610	33.9
2018/6/6	3:54:13	-1.3849250	33.9
2018/6/6	3:54:18	-1.3850280	33.9
2018/6/6	3:54:23	-1.3849530	33.9
2018/6/6	3:54:28	-1.3848180	33.9
2018/6/6	3:54:33	-1.3847480	33.8
2018/6/6	3:54:38	-1.3846560	33.9
2018/6/6	3:54:43	-1.3848590	33.8
2018/6/6	3:54:48	-1.3849990	33.8
2018/6/6	3:54:53	-1.3850400	33.8
2018/6/6	3:54:58	-1.3848040	33.9
2018/6/6	3:55:03	-1.3847980	33.9
2018/6/6	3:55:08	-1.3846630	33.9
2018/6/6	3:55:13	-1.3849060	33.9
2018/6/6	3:55:18	-1.3849920	33.9
2018/6/6	3:55:23	-1.3849610	33.9
2018/6/6	3:55:28	-1.3847990	33.9
2018/6/6	3:55:33	-1.3847910	33.9
2018/6/6	3:55:38	-1.3846500	33.9
2018/6/6	3:55:43	-1.3849010	33.9
2018/6/6	3:55:48	-1.3850450	33.9
2018/6/6	3:55:53	-1.3849790	33.9
2018/6/6	3:55:58	-1.3848120	33.9
2018/6/6	3:56:03	-1.3847500	33.9
2018/6/6	3:56:08	-1.3846320	33.9
2018/6/6	3:56:13	-1.3849570	33.8
2018/6/6	3:56:18	-1.3850870	33.9
2018/6/6	3:56:23	-1.3850050	33.9
2018/6/6	3:56:28	-1.3848420	33.9
2018/6/6	3:56:33	-1.3847660	33.9
2018/6/6	3:56:38	-1.3847630	33.9
2018/6/6	3:56:43	-1.3848780	33.9
2018/6/6	3:56:48	-1.3850860	33.9
2018/6/6	3:56:53	-1.3849100	33.9
2018/6/6	3:56:58	-1.3846860	34.0
2018/6/6	3:57:03	-1.3847330	33.9
2018/6/6	3:57:08	-1.3846080	33.9
2018/6/6	3:57:13	-1.3848740	33.9
2018/6/6	3:57:18	-1.3849970	33.9
2018/6/6	3:57:23	-1.3849320	33.9
2018/6/6	3:57:28	-1.3848100	33.9
2018/6/6	3:57:33	-1.3847460	33.8
2018/6/6	3:57:38	-1.3846430	33.9
2018/6/6	3:57:43	-1.3849030	33.9
2018/6/6	3:57:48	-1.3850920	33.9
2018/6/6	3:57:53	-1.3849450	33.9
2018/6/6	3:57:58	-1.3848170	33.9
2018/6/6	3:58:03	-1.3847520	33.9
2018/6/6	3:58:08	-1.3845910	33.8
2018/6/6	3:58:13	-1.3848770	33.9
2018/6/6	3:58:18	-1.3849860	33.9
2018/6/6	3:58:23	-1.3849190	33.9
2018/6/6	3:58:28	-1.3848250	33.9
2018/6/6	3:58:33	-1.3848100	33.9
2018/6/6	3:58:38	-1.3846580	33.9
2018/6/6	3:58:43	-1.3848140	33.9
2018/6/6	3:58:48	-1.3849280	33.9
2018/6/6	3:58:53	-1.3849460	33.9
2018/6/6	3:58:58	-1.3848090	33.9
2018/6/6	3:59:03	-1.3847680	33.9
2018/6/6	3:59:08	-1.3847410	33.9
2018/6/6	3:59:13	-1.3848180	33.9
2018/6/6	3:59:18	-1.3850680	33.9
2018/6/6	3:59:23	-1.3849010	33.9
2018/6/6	3:59:28	-1.3847610	33.9
2018/6/6	3:59:33	-1.3847290	33.9
2018/6/6	3:59:38	-1.3846230	33.9
2018/6/6	3:59:43	-1.3848810	33.9
2018/6/6	3:59:48	-1.3851700	33.9
2018/6/6	3:59:53	-1.3849290	33.8
2018/6/6	3:59:58	-1.3848100	33.8
2018/6/6	4:00:03	-1.3848150	33.9
2018/6/6	4:00:08	-1.3845950	33.9
2018/6/6	4:00:13	-1.3849570	33.9
2018/6/6	4:00:18	-1.3849920	33.9
2018/6/6	4:00:23	-1.3848650	33.9
2018/6/6	4:00:28	-1.3847570	33.9
2018/6/6	4:00:33	-1.3847580	33.9
2018/6/6	4:00:38	-1.3846460	33.9
2018/6/6	4:00:43	-1.3849030	33.9
2018/6/6	4:00:48	-1.3851160	33.9
2018/6/6	4:00:53	-1.3849130	33.9
2018/6/6	4:00:58	-1.3847970	33.9
2018/6/6	4:01:03	-1.3848000	34.0
2018/6/6	4:01:08	-1.3846920	34.0
2018/6/6	4:01:13	-1.3849210	33.9
2018/6/6	4:01:18	-1.3849520	33.9
2018/6/6	4:01:23	-1.3848210	33.9
2018/6/6	4:01:28	-1.3847720	33.9
2018/6/6	4:01:33	-1.3847460	33.9
2018/6/6	4:01:38	-1.3846280	33.9
2018/6/6	4:01:43	-1.3849470	33.9
2018/6/6	4:01:48	-1.3850630	33.9
2018/6/6	4:01:53	-1.3848200	33.9
2018/6/6	4:01:58	-1.3848080	33.9
2018/6/6	4:02:03	-1.3847720	33.9
2018/6/6	4:02:08	-1.3847460	33.9
2018/6/6	4:02:13	-1.3848990	33.9
2018/6/6	4:02:18	-1.3850090	33.9
2018/6/6	4:02:23	-1.3848770	33.9
2018/6/6	4:02:28	-1.3848170	33.9
2018/6/6	4:02:33	-1.3847760	33.9
2018/6/6	4:02:38	-1.3846620	34.0
2018/6/6	4:02:43	-1.3848780	33.9
2018/6/6	4:02:48	-1.3851160	33.9
2018/6/6	4:02:53	-1.3849320	33.9
2018/6/6	4:02:58	-1.3848310	33.9
2018/6/6	4:03:03	-1.3848000	33.9
2018/6/6	4:03:08	-1.3846940	33.9
2018/6/6	4:03:13	-1.3848310	33.9
2018/6/6	4:03:18	-1.3850860	33.9
2018/6/6	4:03:23	-1.3848880	33.9
2018/6/6	4:03:28	-1.3847690	33.9
2018/6/6	4:03:33	-1.3847730	34.0
2018/6/6	4:03:38	-1.3846440	33.9
2018/6/6	4:03:43	-1.3848530	33.9
2018/6/6	4:03:48	-1.3850800	34.0
2018/6/6	4:03:53	-1.3849620	34.0
2018/6/6	4:03:58	-1.3848310	33.9
2018/6/6	4:04:03	-1.3847950	33.9
2018/6/6	4:04:08	-1.3847690	33.9
